student_id,task,skill_id,success,step
450,0,0,0,1
450,0,0,1,2
450,0,0,0,3
450,3,1,0,4
450,2,0,0,5
450,2,0,1,6
450,1,1,0,7
450,2,0,0,8
450,2,0,1,9
450,1,1,1,10
450,2,0,1,11
450,3,1,1,12
450,2,0,0,13
450,0,0,1,14
450,3,1,1,15
451,2,0,0,1
451,1,1,1,2
451,3,1,1,3
451,1,1,0,4
451,0,0,0,5
451,3,1,0,6
451,2,0,1,7
451,1,1,1,8
451,3,1,1,9
451,3,1,1,10
451,2,0,1,11
452,0,0,0,1
452,3,1,0,2
452,2,0,1,3
452,2,0,1,4
452,2,0,0,5
452,1,1,1,6
452,3,1,0,7
452,1,1,1,8
452,0,0,1,9
452,0,0,1,10
452,0,0,1,11
452,2,0,0,12
452,1,1,1,13
453,1,1,1,1
453,1,1,1,2
453,0,0,0,3
453,3,1,1,4
453,0,0,1,5
453,0,0,1,6
453,3,1,0,7
453,0,0,1,8
453,1,1,0,9
453,0,0,1,10
454,3,1,0,1
454,0,0,1,2
454,3,1,0,3
454,3,1,1,4
454,1,1,1,5
454,1,1,1,6
454,2,0,1,7
454,0,0,1,8
454,2,0,1,9
455,3,1,1,1
455,3,1,1,2
455,0,0,1,3
455,3,1,1,4
455,3,1,1,5
455,3,1,1,6
455,1,1,1,7
455,3,1,1,8
455,1,1,1,9
455,3,1,1,10
455,2,0,0,11
455,3,1,1,12
455,2,0,1,13
455,2,0,1,14
456,2,0,0,1
456,2,0,0,2
456,3,1,0,3
456,0,0,0,4
456,0,0,0,5
456,3,1,0,6
456,3,1,0,7
456,1,1,1,8
456,2,0,0,9
456,0,0,1,10
456,3,1,0,11
456,0,0,1,12
456,1,1,0,13
457,0,0,0,1
457,1,1,0,2
457,0,0,1,3
457,2,0,0,4
457,2,0,0,5
457,1,1,0,6
457,0,0,0,7
457,3,1,1,8
457,2,0,0,9
457,0,0,1,10
457,2,0,1,11
457,2,0,1,12
457,3,1,0,13
457,2,0,0,14
457,2,0,1,15
457,1,1,1,16
458,0,0,1,1
458,3,1,0,2
458,2,0,0,3
458,3,1,0,4
458,1,1,1,5
458,2,0,0,6
458,1,1,1,7
458,0,0,1,8
458,2,0,1,9
458,3,1,0,10
459,2,0,0,1
459,3,1,0,2
459,2,0,0,3
459,1,1,1,4
459,3,1,1,5
459,3,1,1,6
459,2,0,1,7
459,2,0,0,8
459,0,0,1,9
460,1,1,0,1
460,1,1,1,2
460,1,1,1,3
460,3,1,1,4
460,2,0,0,5
460,3,1,1,6
460,3,1,1,7
460,2,0,1,8
460,3,1,1,9
460,2,0,0,10
460,1,1,1,11
460,3,1,1,12
460,2,0,1,13
461,0,0,1,1
461,3,1,0,2
461,0,0,0,3
461,3,1,1,4
461,2,0,0,5
461,2,0,0,6
461,0,0,1,7
461,0,0,0,8
461,1,1,1,9
461,2,0,1,10
461,3,1,0,11
461,1,1,1,12
462,3,1,0,1
462,0,0,1,2
462,0,0,0,3
462,2,0,0,4
462,3,1,0,5
462,2,0,0,6
462,3,1,1,7
462,0,0,1,8
462,0,0,1,9
462,3,1,1,10
463,2,0,0,1
463,0,0,1,2
463,0,0,1,3
463,0,0,1,4
463,2,0,0,5
463,1,1,1,6
463,0,0,1,7
463,2,0,1,8
463,1,1,0,9
463,1,1,1,10
463,3,1,1,11
464,0,0,1,1
464,2,0,0,2
464,2,0,0,3
464,1,1,0,4
464,1,1,1,5
464,1,1,0,6
464,1,1,1,7
464,3,1,0,8
464,0,0,1,9
464,1,1,1,10
464,3,1,1,11
464,0,0,1,12
465,0,0,0,1
465,2,0,0,2
465,0,0,0,3
465,3,1,0,4
465,3,1,0,5
465,0,0,0,6
465,0,0,1,7
465,3,1,1,8
465,3,1,0,9
465,3,1,0,10
465,2,0,1,11
466,3,1,0,1
466,1,1,0,2
466,3,1,0,3
466,3,1,1,4
466,0,0,0,5
466,3,1,1,6
466,1,1,0,7
466,3,1,1,8
466,3,1,1,9
466,0,0,1,10
466,2,0,1,11
466,0,0,0,12
466,0,0,1,13
467,1,1,0,1
467,3,1,0,2
467,0,0,1,3
467,1,1,1,4
467,1,1,1,5
467,2,0,1,6
467,1,1,0,7
467,3,1,1,8
467,1,1,0,9
467,2,0,0,10
467,0,0,1,11
468,3,1,0,1
468,3,1,0,2
468,3,1,1,3
468,2,0,0,4
468,1,1,1,5
468,3,1,1,6
468,0,0,0,7
468,2,0,1,8
468,0,0,1,9
468,0,0,1,10
469,2,0,1,1
469,0,0,1,2
469,2,0,0,3
469,0,0,1,4
469,0,0,1,5
469,1,1,1,6
469,0,0,1,7
469,1,1,1,8
469,0,0,1,9
469,0,0,1,10
469,0,0,1,11
469,3,1,0,12
469,1,1,1,13
469,1,1,1,14
470,2,0,1,1
470,0,0,0,2
470,2,0,0,3
470,2,0,1,4
470,2,0,0,5
470,0,0,1,6
470,3,1,0,7
470,1,1,1,8
470,1,1,1,9
470,0,0,0,10
470,1,1,1,11
470,1,1,1,12
471,3,1,1,1
471,1,1,1,2
471,0,0,1,3
471,1,1,1,4
471,0,0,0,5
471,3,1,0,6
471,2,0,1,7
471,0,0,1,8
471,2,0,1,9
472,2,0,1,1
472,2,0,0,2
472,0,0,1,3
472,0,0,1,4
472,3,1,0,5
472,0,0,1,6
472,0,0,0,7
472,0,0,1,8
472,1,1,0,9
472,2,0,1,10
472,3,1,0,11
472,2,0,1,12
472,0,0,1,13
472,1,1,0,14
472,1,1,1,15
472,1,1,1,16
473,3,1,0,1
473,1,1,1,2
473,3,1,1,3
473,3,1,0,4
473,0,0,0,5
473,1,1,0,6
473,2,0,1,7
473,0,0,1,8
473,3,1,1,9
473,1,1,1,10
473,3,1,0,11
473,2,0,1,12
474,2,0,1,1
474,3,1,1,2
474,3,1,1,3
474,0,0,1,4
474,2,0,0,5
474,2,0,0,6
474,2,0,1,7
474,3,1,0,8
475,1,1,0,1
475,3,1,0,2
475,2,0,1,3
475,1,1,1,4
475,0,0,1,5
475,2,0,0,6
475,0,0,0,7
475,3,1,1,8
475,1,1,1,9
475,0,0,1,10
476,3,1,0,1
476,3,1,0,2
