student_id,task,skill_id,success,step
450,0,0,1,1
450,1,1,1,2
450,1,1,1,3
450,0,0,0,4
450,0,0,1,5
450,1,1,1,6
451,1,1,1,1
451,1,1,1,2
451,0,0,1,3
451,0,0,0,4
451,1,1,0,5
451,1,1,0,6
451,1,1,1,7
451,0,0,1,8
452,1,1,1,1
452,1,1,0,2
452,0,0,0,3
452,0,0,0,4
452,1,1,1,5
452,1,1,1,6
452,0,0,1,7
452,0,0,1,8
453,1,1,0,1
453,1,1,0,2
453,1,1,1,3
453,0,0,0,4
453,1,1,0,5
453,0,0,1,6
453,1,1,1,7
453,1,1,1,8
453,0,0,1,9
454,0,0,0,1
454,1,1,0,2
454,1,1,0,3
454,1,1,0,4
454,1,1,1,5
454,0,0,0,6
454,0,0,0,7
454,1,1,1,8
454,0,0,0,9
454,0,0,1,10
455,1,1,0,1
455,0,0,1,2
455,0,0,0,3
455,0,0,0,4
455,1,1,0,5
455,0,0,1,6
455,1,1,1,7
455,1,1,0,8
455,0,0,1,9
455,1,1,1,10
456,0,0,0,1
456,0,0,1,2
456,0,0,0,3
456,1,1,0,4
456,0,0,0,5
456,1,1,0,6
456,0,0,1,7
456,1,1,0,8
456,1,1,1,9
456,1,1,1,10
457,0,0,1,1
457,1,1,0,2
457,1,1,0,3
457,0,0,1,4
457,0,0,1,5
457,1,1,1,6
457,1,1,0,7
457,0,0,1,8
457,1,1,0,9
458,0,0,0,1
458,0,0,0,2
458,0,0,0,3
458,0,0,0,4
458,1,1,1,5
458,0,0,1,6
458,1,1,1,7
458,0,0,0,8
458,0,0,1,9
458,1,1,0,10
459,0,0,1,1
459,0,0,1,2
459,1,1,0,3
459,1,1,1,4
459,0,0,1,5
459,1,1,1,6
460,0,0,0,1
460,1,1,0,2
460,1,1,1,3
460,1,1,0,4
460,1,1,0,5
460,1,1,0,6
460,1,1,0,7
460,0,0,0,8
460,0,0,1,9
460,1,1,1,10
460,0,0,0,11
460,0,0,1,12
461,0,0,0,1
461,1,1,1,2
461,1,1,1,3
461,1,1,1,4
461,1,1,0,5
461,1,1,1,6
461,1,1,0,7
461,1,1,1,8
461,0,0,0,9
461,1,1,1,10
461,1,1,1,11
461,0,0,0,12
461,1,1,0,13
461,1,1,1,14
461,0,0,1,15
461,0,0,1,16
462,0,0,0,1
462,1,1,0,2
462,0,0,0,3
462,1,1,1,4
462,1,1,0,5
462,1,1,1,6
462,0,0,1,7
462,1,1,1,8
462,1,1,1,9
462,0,0,0,10
462,0,0,1,11
463,0,0,0,1
463,0,0,0,2
463,0,0,0,3
463,1,1,0,4
463,0,0,0,5
463,0,0,0,6
463,1,1,1,7
463,0,0,1,8
463,1,1,0,9
463,0,0,1,10
463,0,0,1,11
463,0,0,1,12
463,0,0,1,13
463,0,0,1,14
463,1,1,0,15
463,0,0,1,16
463,0,0,1,17
463,1,1,0,18
464,1,1,0,1
464,0,0,1,2
464,0,0,1,3
464,1,1,0,4
464,0,0,1,5
464,0,0,1,6
464,0,0,1,7
464,0,0,1,8
464,0,0,1,9
464,1,1,1,10
464,1,1,1,11
465,1,1,1,1
465,1,1,0,2
465,1,1,0,3
465,0,0,0,4
465,1,1,1,5
465,0,0,1,6
465,0,0,1,7
466,1,1,1,1
466,0,0,1,2
466,1,1,1,3
466,1,1,1,4
466,1,1,1,5
466,0,0,1,6
466,1,1,1,7
466,1,1,1,8
466,0,0,0,9
467,1,1,0,1
467,1,1,0,2
467,0,0,0,3
467,0,0,0,4
467,0,0,0,5
467,1,1,0,6
467,1,1,1,7
467,1,1,1,8
467,0,0,0,9
467,0,0,0,10
467,1,1,0,11
467,1,1,1,12
467,1,1,1,13
467,0,0,0,14
468,0,0,0,1
468,0,0,1,2
468,1,1,0,3
468,0,0,0,4
468,1,1,0,5
468,1,1,0,6
468,1,1,1,7
468,0,0,1,8
468,0,0,1,9
468,0,0,0,10
468,1,1,1,11
469,1,1,1,1
469,0,0,0,2
469,0,0,0,3
469,0,0,1,4
469,1,1,0,5
469,0,0,0,6
469,1,1,1,7
469,1,1,1,8
469,1,1,0,9
469,1,1,0,10
469,0,0,0,11
470,0,0,0,1
470,1,1,0,2
470,1,1,1,3
470,0,0,0,4
470,1,1,1,5
470,0,0,0,6
470,1,1,1,7
470,0,0,1,8
470,0,0,1,9
471,0,0,0,1
471,0,0,1,2
471,0,0,1,3
471,0,0,1,4
471,1,1,0,5
471,0,0,0,6
471,0,0,1,7
471,1,1,1,8
471,0,0,1,9
471,1,1,1,10
472,0,0,1,1
472,0,0,0,2
472,0,0,0,3
472,0,0,1,4
472,1,1,0,5
472,1,1,0,6
472,0,0,1,7
472,0,0,0,8
472,0,0,1,9
472,1,1,0,10
472,1,1,0,11
472,1,1,0,12
472,0,0,1,13
472,1,1,1,14
473,0,0,1,1
473,1,1,0,2
473,1,1,0,3
473,1,1,0,4
473,1,1,0,5
473,0,0,0,6
473,1,1,1,7
473,0,0,0,8
473,1,1,1,9
473,0,0,0,10
473,0,0,0,11
474,1,1,0,1
474,1,1,0,2
474,0,0,0,3
474,0,0,0,4
474,0,0,0,5
474,1,1,1,6
474,0,0,0,7
474,1,1,1,8
474,0,0,1,9
