student_id,task,skill_id,success,step
450,0,0,0,1
450,0,1,0,1
450,0,0,0,2
450,0,1,0,2
450,0,0,0,3
450,0,1,0,3
450,1,0,0,4
450,1,1,0,4
450,1,0,0,5
450,1,1,0,5
450,1,0,0,6
450,1,1,0,6
450,0,0,1,7
450,0,1,1,7
451,1,0,1,1
451,1,1,1,1
451,1,0,0,2
451,1,1,0,2
451,0,0,0,3
451,0,1,0,3
451,1,0,0,4
451,1,1,0,4
451,1,0,1,5
451,1,1,1,5
452,0,0,1,1
452,0,1,1,1
452,0,0,0,2
452,0,1,0,2
452,1,0,0,3
452,1,1,0,3
452,0,0,0,4
452,0,1,0,4
452,0,0,0,5
452,0,1,0,5
452,0,0,1,6
452,0,1,1,6
452,0,0,1,7
452,0,1,1,7
453,1,0,0,1
453,1,1,0,1
453,1,0,0,2
453,1,1,0,2
453,0,0,0,3
453,0,1,0,3
453,0,0,1,4
453,0,1,1,4
453,1,0,0,5
453,1,1,0,5
453,1,0,1,6
453,1,1,1,6
454,1,0,0,1
454,1,1,0,1
454,1,0,0,2
454,1,1,0,2
454,1,0,0,3
454,1,1,0,3
454,0,0,1,4
454,0,1,1,4
454,1,0,0,5
454,1,1,0,5
454,0,0,0,6
454,0,1,0,6
455,0,0,0,1
455,0,1,0,1
455,1,0,1,2
455,1,1,1,2
455,0,0,1,3
455,0,1,1,3
455,0,0,0,4
455,0,1,0,4
455,0,0,1,5
455,0,1,1,5
456,1,0,0,1
456,1,1,0,1
456,1,0,0,2
456,1,1,0,2
456,1,0,0,3
456,1,1,0,3
456,0,0,0,4
456,0,1,0,4
456,1,0,0,5
456,1,1,0,5
456,1,0,0,6
456,1,1,0,6
457,0,0,0,1
457,0,1,0,1
457,0,0,1,2
457,0,1,1,2
457,0,0,0,3
457,0,1,0,3
457,1,0,0,4
457,1,1,0,4
457,0,0,1,5
457,0,1,1,5
457,1,0,0,6
457,1,1,0,6
458,1,0,0,1
458,1,1,0,1
458,1,0,0,2
458,1,1,0,2
458,0,0,0,3
458,0,1,0,3
458,1,0,0,4
458,1,1,0,4
458,0,0,0,5
458,0,1,0,5
458,0,0,0,6
458,0,1,0,6
458,0,0,1,7
458,0,1,1,7
459,0,0,0,1
459,0,1,0,1
459,1,0,0,2
459,1,1,0,2
459,0,0,1,3
459,0,1,1,3
459,0,0,1,4
459,0,1,1,4
459,0,0,0,5
459,0,1,0,5
459,0,0,1,6
459,0,1,1,6
460,1,0,0,1
460,1,1,0,1
460,0,0,1,2
460,0,1,1,2
460,1,0,0,3
460,1,1,0,3
460,1,0,0,4
460,1,1,0,4
460,1,0,1,5
460,1,1,1,5
461,1,0,0,1
461,1,1,0,1
461,1,0,1,2
461,1,1,1,2
461,0,0,1,3
461,0,1,1,3
461,1,0,0,4
461,1,1,0,4
461,0,0,0,5
461,0,1,0,5
462,1,0,0,1
462,1,1,0,1
462,0,0,0,2
462,0,1,0,2
462,1,0,0,3
462,1,1,0,3
462,1,0,1,4
462,1,1,1,4
462,1,0,1,5
462,1,1,1,5
463,0,0,0,1
463,0,1,0,1
463,0,0,0,2
463,0,1,0,2
463,1,0,0,3
463,1,1,0,3
463,0,0,1,4
463,0,1,1,4
463,1,0,0,5
463,1,1,0,5
463,0,0,0,6
463,0,1,0,6
463,1,0,0,7
463,1,1,0,7
464,1,0,0,1
464,1,1,0,1
464,1,0,0,2
464,1,1,0,2
464,1,0,1,3
464,1,1,1,3
464,1,0,0,4
464,1,1,0,4
464,0,0,1,5
464,0,1,1,5
465,1,0,0,1
465,1,1,0,1
465,0,0,1,2
465,0,1,1,2
465,0,0,1,3
465,0,1,1,3
465,0,0,1,4
465,0,1,1,4
465,1,0,1,5
465,1,1,1,5
466,1,0,0,1
466,1,1,0,1
466,0,0,1,2
466,0,1,1,2
466,1,0,0,3
466,1,1,0,3
466,1,0,0,4
466,1,1,0,4
466,0,0,0,5
466,0,1,0,5
466,0,0,0,6
466,0,1,0,6
467,1,0,0,1
467,1,1,0,1
467,0,0,0,2
467,0,1,0,2
467,1,0,0,3
467,1,1,0,3
467,1,0,0,4
467,1,1,0,4
467,1,0,1,5
467,1,1,1,5
468,0,0,0,1
468,0,1,0,1
468,0,0,0,2
468,0,1,0,2
468,0,0,1,3
468,0,1,1,3
468,0,0,0,4
468,0,1,0,4
468,0,0,0,5
468,0,1,0,5
468,1,0,0,6
468,1,1,0,6
468,1,0,1,7
468,1,1,1,7
469,0,0,0,1
469,0,1,0,1
469,1,0,0,2
469,1,1,0,2
469,1,0,0,3
469,1,1,0,3
469,0,0,1,4
469,0,1,1,4
469,1,0,0,5
469,1,1,0,5
469,1,0,1,6
469,1,1,1,6
470,1,0,0,1
470,1,1,0,1
470,1,0,1,2
470,1,1,1,2
470,0,0,1,3
470,0,1,1,3
470,0,0,0,4
470,0,1,0,4
470,1,0,0,5
470,1,1,0,5
471,1,0,0,1
471,1,1,0,1
471,0,0,0,2
471,0,1,0,2
471,0,0,0,3
471,0,1,0,3
471,1,0,1,4
471,1,1,1,4
471,0,0,0,5
471,0,1,0,5
471,0,0,1,6
471,0,1,1,6
472,1,0,0,1
472,1,1,0,1
472,0,0,0,2
472,0,1,0,2
472,1,0,1,3
472,1,1,1,3
472,0,0,1,4
472,0,1,1,4
472,0,0,1,5
472,0,1,1,5
473,0,0,0,1
473,0,1,0,1
473,0,0,1,2
473,0,1,1,2
473,1,0,0,3
473,1,1,0,3
473,1,0,0,4
473,1,1,0,4
473,1,0,0,5
473,1,1,0,5
473,1,0,1,6
473,1,1,1,6
474,1,0,0,1
474,1,1,0,1
474,1,0,0,2
474,1,1,0,2
474,0,0,0,3
474,0,1,0,3
474,0,0,1,4
474,0,1,1,4
474,0,0,0,5
474,0,1,0,5
474,1,0,0,6
474,1,1,0,6
474,1,0,0,7
474,1,1,0,7
475,0,0,0,1
475,0,1,0,1
475,0,0,0,2
475,0,1,0,2
475,0,0,0,3
475,0,1,0,3
475,0,0,0,4
475,0,1,0,4
475,0,0,0,5
475,0,1,0,5
475,0,0,0,6
475,0,1,0,6
475,1,0,1,7
475,1,1,1,7
476,1,0,0,1
476,1,1,0,1
476,1,0,0,2
476,1,1,0,2
476,0,0,1,3
476,0,1,1,3
476,0,0,0,4
476,0,1,0,4
476,1,0,0,5
476,1,1,0,5
476,1,0,0,6
476,1,1,0,6
477,0,0,0,1
477,0,1,0,1
477,0,0,0,2
477,0,1,0,2
477,1,0,0,3
477,1,1,0,3
477,1,0,0,4
477,1,1,0,4
477,0,0,0,5
477,0,1,0,5
477,0,0,0,6
477,0,1,0,6
477,1,0,0,7
477,1,1,0,7
478,1,0,0,1
478,1,1,0,1
478,0,0,0,2
478,0,1,0,2
478,0,0,0,3
478,0,1,0,3
478,1,0,0,4
478,1,1,0,4
478,1,0,0,5
478,1,1,0,5
478,1,0,0,6
478,1,1,0,6
478,1,0,0,7
478,1,1,0,7
479,0,0,0,1
479,0,1,0,1
479,1,0,0,2
479,1,1,0,2
479,0,0,1,3
479,0,1,1,3
479,0,0,1,4
479,0,1,1,4
479,1,0,0,5
479,1,1,0,5
479,1,0,0,6
479,1,1,0,6
480,0,0,0,1
480,0,1,0,1
480,0,0,0,2
480,0,1,0,2
480,0,0,0,3
480,0,1,0,3
480,1,0,0,4
480,1,1,0,4
480,0,0,0,5
480,0,1,0,5
480,0,0,1,6
480,0,1,1,6
480,0,0,0,7
480,0,1,0,7
480,1,0,0,8
480,1,1,0,8
481,0,0,1,1
481,0,1,1,1
481,0,0,0,2
481,0,1,0,2
481,0,0,0,3
481,0,1,0,3
481,1,0,0,4
481,1,1,0,4
481,0,0,1,5
481,0,1,1,5
481,1,0,1,6
481,1,1,1,6
482,1,0,0,1
482,1,1,0,1
482,0,0,0,2
482,0,1,0,2
482,1,0,0,3
482,1,1,0,3
482,0,0,0,4
482,0,1,0,4
482,0,0,1,5
482,0,1,1,5
482,0,0,1,6
482,0,1,1,6
483,1,0,0,1
483,1,1,0,1
483,1,0,0,2
483,1,1,0,2
483,0,0,0,3
483,0,1,0,3
483,0,0,0,4
483,0,1,0,4
483,1,0,1,5
483,1,1,1,5
484,0,0,0,1
484,0,1,0,1
484,0,0,0,2
484,0,1,0,2
484,1,0,0,3
484,1,1,0,3
484,1,0,0,4
484,1,1,0,4
484,0,0,1,5
484,0,1,1,5
484,0,0,1,6
484,0,1,1,6
485,1,0,0,1
485,1,1,0,1
485,0,0,0,2
485,0,1,0,2
485,1,0,0,3
485,1,1,0,3
485,1,0,0,4
485,1,1,0,4
485,1,0,1,5
485,1,1,1,5
486,1,0,0,1
486,1,1,0,1
486,1,0,0,2
486,1,1,0,2
486,0,0,1,3
486,0,1,1,3
486,1,0,0,4
486,1,1,0,4
486,0,0,0,5
486,0,1,0,5
486,0,0,1,6
486,0,1,1,6
487,0,0,0,1
487,0,1,0,1
487,0,0,0,2
